mrt_code,mrt_name,address,floor_type,room_num,price,size,floor,parking,link
R06,大安森林公園捷運站,台北市大安區新生南路三段23號,整層住家,3,110900,40.03,12F/12F,無,//rent.591.com.tw/home/house/detail/2/9449270.html
G10,中正紀念堂捷運站,台北市中正區泉州街6巷,整層住家,3,85800,40.04,1F/7F,無,//rent.591.com.tw/home/house/detail/2/9273491.html
R21,奇岩捷運站,台北市北投區中央北路二段,整層住家,3,48300,40.06,5F/19F,無,//rent.591.com.tw/home/house/detail/2/9425540.html
R21,奇岩捷運站,台北市北投區中央南路二段,整層住家,3,48300,40.06,5F/19F,無,//rent.591.com.tw/home/house/detail/2/9384111.html
R16,士林捷運站,台北市士林區中山北路五段,整層住家,3,84100,40.06,3F/18F,無,//rent.591.com.tw/home/house/detail/2/9393902.html
BL10,龍山寺捷運站,台北市萬華區青年路30巷,整層住家,2,57200,40.08,2F/12F,無,//rent.591.com.tw/home/house/detail/2/9201337.html
G17,台北小巨蛋捷運站,台北市松山區南京東路五段23巷,整層住家,3,59900,40.08,5F/5F,無,//rent.591.com.tw/home/house/detail/2/9192357.html
R11,中山捷運站,台北市中山區長安西路40巷,整層住家,4,69600,40.15,5F/5F,無,//rent.591.com.tw/home/house/detail/2/9376967.html
BR11,南京復興捷運站,台北市中山區復興北路,整層住家,1,84600,40.17,2F/12F,無,//rent.591.com.tw/home/house/detail/2/9402896.html
BR11,南京復興捷運站,台北市松山區南京東路五段,整層住家,4,76100,40.17,4F/12F,無,//rent.591.com.tw/home/house/detail/2/9319922.html
BR22,東湖捷運站,台北市內湖區康樂街72巷,整層住家,3,67400,40.19,4F/6F,無,//rent.591.com.tw/home/house/detail/2/9444527.html
R22A,新北投捷運站,台北市北投區復興四路12巷,整層住家,5,57900,40.1,1F/6F,無,//rent.591.com.tw/home/house/detail/2/8921114.html
R07,東門捷運站,台北市中正區信義路二段7號,整層住家,3,105800,40.21,9F/12F,無,//rent.591.com.tw/home/house/detail/2/9306748.html
G05,景美捷運站,台北市文山區景華街104巷2號,整層住家,6,42300,40.23,5F/5F,無,//rent.591.com.tw/home/house/detail/2/9342948.html
BL10,龍山寺捷運站,台北市萬華區梧州街,整層住家,4,53100,40.23,8F/9F,無,//rent.591.com.tw/home/house/detail/2/9441015.html
BR23,南港軟體園區捷運站,台北市南港區園區街,整層住家,2,74400,40.23,6F/12F,無,//rent.591.com.tw/home/house/detail/2/9195778.html
BR07,六張犁捷運站,台北市大安區安和路二段,整層住家,3,113100,40.25,3F/17F,無,//rent.591.com.tw/home/house/detail/2/9335711.html
G13,北門捷運站,台北市大同區延平北路一段,整層住家,2,75500,40.25,3F/14F,無,//rent.591.com.tw/home/house/detail/2/9394369.html
G17,台北小巨蛋捷運站,台北市松山區民生東路四段112巷,整層住家,3,86500,40.27,5F/5F,無,//rent.591.com.tw/home/house/detail/2/9383253.html
G15,松江南京捷運站,台北市中山區南京東路三段89巷,整層住家,6,87000,40.28,4F/4F,無,//rent.591.com.tw/home/house/detail/2/9336587.html
G15,松江南京捷運站,台北市中山區建國北路一段,整層住家,2,93800,40.29,12F/13F,無,//rent.591.com.tw/home/house/detail/2/9407891.html
R02,象山捷運站,台北市信義區松仁路,整層住家,3,95300,40.29,11F/16F,無,//rent.591.com.tw/home/house/detail/2/9315989.html
R04,信義安和捷運站,台北市大安區安和路二段181巷,整層住家,3,89500,40.31,6F/7F,無,//rent.591.com.tw/home/house/detail/2/9404010.html
G09,古亭捷運站,台北市大安區羅斯福路二段,整層住家,2,101000,40.31,5F/15F,無,//rent.591.com.tw/home/house/detail/2/9453767.html
G09,古亭捷運站,台北市大安區羅斯福路二段111號,整層住家,2,103400,40.32,5F/15F,無,//rent.591.com.tw/home/house/detail/2/9434804.html
G09,古亭捷運站,台北市大安區羅斯福路二段,整層住家,2,103400,40.32,5F/15F,無,//rent.591.com.tw/home/house/detail/2/9385751.html
R20,唭哩岸捷運站,台北市北投區吉利街123巷20號,整層住家,3,64800,40.37,7F/8F,無,//rent.591.com.tw/home/house/detail/2/9235188.html
BR19,內湖捷運站,台北市內湖區星雲街65巷,整層住家,2,71300,40.37,2F/14F,無,//rent.591.com.tw/home/house/detail/2/9223607.html
R16,士林捷運站,台北市士林區承德路四段,整層住家,3,69600,40.38,10F/12F,無,//rent.591.com.tw/home/house/detail/2/9276306.html
BR11,南京復興捷運站,台北市松山區八德路二段,整層住家,1,59900,40.38,3F/12F,無,//rent.591.com.tw/home/house/detail/2/8635528.html
G15,松江南京捷運站,台北市中山區建國北路一段,整層住家,3,96200,40.3,12F/13F,無,//rent.591.com.tw/home/house/detail/2/9431734.html
G09,古亭捷運站,台北市大安區羅斯福路二段111號,整層住家,2,101000,40.3,5F/15F,無,//rent.591.com.tw/home/house/detail/2/9256572.html
G08,台電大樓捷運站,台北市大安區辛亥路一段,整層住家,4,79300,40.42,5F/14F,無,//rent.591.com.tw/home/house/detail/2/9381142.html
R04,信義安和捷運站,台北市大安區信義路四段265巷,整層住家,4,110700,40.42,4F/4F,無,//rent.591.com.tw/home/house/detail/2/9289536.html
BL14,忠孝新生捷運站,台北市中山區新生北路一段,整層住家,3,76800,40.45,13F/14F,無,//rent.591.com.tw/home/house/detail/2/9264938.html
BL18,市政府捷運站,台北市信義區永吉路,整層住家,4,77000,40.46,3F/12F,無,//rent.591.com.tw/home/house/detail/2/9203746.html
G15,松江南京捷運站,台北市中山區新生北路一段,整層住家,2,70100,40.46,13F/14F,無,//rent.591.com.tw/home/house/detail/2/9384727.html
BL18,市政府捷運站,台北市信義區永吉路172巷,整層住家,4,77000,40.46,3F/12F,無,//rent.591.com.tw/home/house/detail/2/9376148.html
BR07,六張犁捷運站,台北市信義區信安街103巷,整層住家,2,96200,40.47,2F/5F,無,//rent.591.com.tw/home/house/detail/2/9363950.html
R12,雙連捷運站,台北市大同區歸綏街160巷1號,整層住家,3,62300,40.48,2F/13F,無,//rent.591.com.tw/home/house/detail/2/9434527.html
BL10,龍山寺捷運站,台北市萬華區雙園街122巷,整層住家,3,42500,40.49,4F/5F,無,//rent.591.com.tw/home/house/detail/2/9278783.html
BR15,劍南路捷運站,台北市內湖區文湖街21巷,整層住家,4,57700,40.55,5F/5F,無,//rent.591.com.tw/home/house/detail/2/9430956.html
BR11,南京復興捷運站,台北市松山區長春路,整層住家,3,84100,40.59,6F/7F,無,//rent.591.com.tw/home/house/detail/2/9378986.html
BR11,南京復興捷運站,台北市松山區長春路,整層住家,3,86500,40.59,6F/7F,無,//rent.591.com.tw/home/house/detail/2/9192367.html
R22A,新北投捷運站,台北市北投區泉源路,整層住家,3,41100,40.5,1F/5F,無,//rent.591.com.tw/home/house/detail/2/9415389.html
BR12,中山國中捷運站,台北市中山區錦州街,整層住家,3,66400,40.5,2F/7F,無,//rent.591.com.tw/home/house/detail/2/9293419.html
G18,南京三民捷運站,台北市松山區民生東路五段,整層住家,2,83600,40.61,5F/7F,無,//rent.591.com.tw/home/house/detail/2/9325324.html
R22A,新北投捷運站,台北市北投區華南巷,整層住家,3,38200,40.61,1F/5F,無,//rent.591.com.tw/home/house/detail/2/9346499.html
BR08,科技大樓捷運站,台北市大安區和平東路二段175巷,整層住家,3,91000,40.62,3F/10F,無,//rent.591.com.tw/home/house/detail/2/9365124.html
BR08,科技大樓捷運站,台北市大安區和平東路二段,整層住家,4,91000,40.62,3F/10F,無,//rent.591.com.tw/home/house/detail/2/9400565.html
BR12,中山國中捷運站,台北市中山區復興北路436號,整層住家,3,76800,40.64,4F/7F,無,//rent.591.com.tw/home/house/detail/2/9357865.html
BR02,木柵捷運站,台北市文山區和平東路四段295巷,整層住家,3,57000,40.64,7F/10F,無,//rent.591.com.tw/home/house/detail/2/9424250.html
BR12,中山國中捷運站,台北市中山區復興北路,整層住家,3,76800,40.65,4F/7F,無,//rent.591.com.tw/home/house/detail/2/9358542.html
R22,北投捷運站,台北市北投區大興街,整層住家,2,57500,40.66,2F/12F,無,//rent.591.com.tw/home/house/detail/2/9195687.html
BL13,善導寺捷運站,台北市中正區林森南路,整層住家,2,91800,40.68,5F/13F,無,//rent.591.com.tw/home/house/detail/2/9445058.html
R19,石牌捷運站,台北市北投區致遠二路96巷,整層住家,3,54100,40.68,3F/4F,無,//rent.591.com.tw/home/house/detail/2/9390828.html
R17,芝山捷運站,台北市士林區忠誠路一段100巷,整層住家,3,77300,40.69,1F/15F,無,//rent.591.com.tw/home/house/detail/2/9331366.html
G18,南京三民捷運站,台北市松山區塔悠路,整層住家,5,83100,40.6,2F/12F,無,//rent.591.com.tw/home/house/detail/2/9239954.html
G09,古亭捷運站,台北市中正區南昌路二段,整層住家,3,72200,40.75,7F/12F,無,//rent.591.com.tw/home/house/detail/2/9383356.html
R16,士林捷運站,台北市士林區菁山路,整層住家,2,47800,40.75,2F/11F,無,//rent.591.com.tw/home/house/detail/2/9386557.html
BL16,忠孝敦化捷運站,台北市大安區忠孝東路四段216巷,整層住家,4,142100,40.78,1F/7F,無,//rent.591.com.tw/home/house/detail/2/9204331.html
BL22,南港捷運站,台北市南港區重陽路,整層住家,2,62300,40.79,3F/13F,無,//rent.591.com.tw/home/house/detail/2/9310483.html
BR18,文德捷運站,台北市內湖區文德路171巷,整層住家,3,86500,40.7,1F/5F,無,//rent.591.com.tw/home/house/detail/2/9422143.html
G18,南京三民捷運站,台北市松山區光復北路,整層住家,3,72000,40.7,2F/12F,無,//rent.591.com.tw/home/house/detail/2/9398048.html
G09,古亭捷運站,台北市中正區廈門街,整層住家,1,72000,40.83,7F/7F,無,//rent.591.com.tw/home/house/detail/2/9342827.html
BL17,國父紀念館捷運站,台北市松山區光復南路45巷,整層住家,3,96400,40.83,4F/7F,無,//rent.591.com.tw/home/house/detail/2/9408566.html
BR02,木柵捷運站,台北市文山區木柵路四段,整層住家,3,67200,40.83,4F/19F,無,//rent.591.com.tw/home/house/detail/2/9311052.html
BR02,木柵捷運站,台北市文山區木柵路四段,整層住家,3,65200,40.84,4F/19F,無,//rent.591.com.tw/home/house/detail/2/9329973.html
BR05,辛亥捷運站,台北市文山區辛亥路四段166巷,整層住家,2,72000,40.84,2F/10F,無,//rent.591.com.tw/home/house/detail/2/9372725.html
BR08,科技大樓捷運站,台北市大安區敦化南路二段,整層住家,3,96200,40.86,17F/19F,無,//rent.591.com.tw/home/house/detail/2/9349218.html
BL11,西門捷運站,台北市萬華區昆明街,整層住家,3,56800,40.8,3F/11F,無,//rent.591.com.tw/home/house/detail/2/9171129.html
O09,行天宮捷運站,台北市中山區吉林路,整層住家,6,62800,40.91,2F/6F,無,//rent.591.com.tw/home/house/detail/2/9445418.html
BL21,昆陽捷運站,台北市南港區重陽路,整層住家,3,115700,40.94,8F/11F,無,//rent.591.com.tw/home/house/detail/2/9104248.html
R22A,新北投捷運站,台北市北投區泉源路,整層住家,3,39900,40.94,9F/13F,無,//rent.591.com.tw/home/house/detail/2/9353295.html
G15,松江南京捷運站,台北市中山區建國北路一段,整層住家,4,85200,40.98,5F/12F,無,//rent.591.com.tw/home/house/detail/2/9433060.html
R04,信義安和捷運站,台北市大安區延吉街,整層住家,3,88900,41.02,2F/7F,無,//rent.591.com.tw/home/house/detail/2/9374413.html
BL19,永春捷運站,台北市信義區忠孝東路五段238號,整層住家,1,120500,41.02,11F/14F,無,//rent.591.com.tw/home/house/detail/2/9326301.html
BL18,市政府捷運站,台北市信義區忠孝東路五段,整層住家,1,120500,41.03,11F/14F,無,//rent.591.com.tw/home/house/detail/2/9351303.html
BL17,國父紀念館捷運站,台北市大安區光復南路200巷,整層住家,3,111100,41.06,6F/6F,無,//rent.591.com.tw/home/house/detail/2/9395202.html
BR10,忠孝復興捷運站,台北市大安區仁愛路四段37號,整層住家,4,127800,41.06,12F/12F,無,//rent.591.com.tw/home/house/detail/2/9330719.html
G09,古亭捷運站,台北市中正區金門街,整層住家,3,65200,41.07,3F/12F,無,//rent.591.com.tw/home/house/detail/2/9303082.html
G09,古亭捷運站,台北市中正區金門街37號,整層住家,3,65200,41.07,3F/12F,無,//rent.591.com.tw/home/house/detail/2/9438114.html
R25,關渡捷運站,台北市北投區中央北路四段541巷,整層住家,2,50600,41.07,6F/18F,無,//rent.591.com.tw/home/house/detail/2/9405729.html
R11,中山捷運站,台北市中山區中山北路二段59巷,整層住家,3,59900,41.08,2F/16F,無,//rent.591.com.tw/home/house/detail/2/9453672.html
R17,芝山捷運站,台北市士林區德行東路,整層住家,3,72000,41.08,5F/7F,無,//rent.591.com.tw/home/house/detail/2/9339442.html
R25,關渡捷運站,台北市北投區關渡路,整層住家,3,48000,41.09,9F/14F,無,//rent.591.com.tw/home/house/detail/2/9216219.html
G18,南京三民捷運站,台北市松山區光復北路,整層住家,3,84100,41.09,9F/12F,無,//rent.591.com.tw/home/house/detail/2/9392511.html
R25,關渡捷運站,台北市北投區關渡路,整層住家,3,48300,41.09,9F/14F,無,//rent.591.com.tw/home/house/detail/2/9254774.html
BL10,龍山寺捷運站,台北市萬華區艋舺大道120巷,整層住家,3,43500,41.11,5F/5F,無,//rent.591.com.tw/home/house/detail/2/9260387.html
R03,台北101/世貿捷運站,台北市信義區吳興街260巷,整層住家,3,93900,41.12,1F/13F,無,//rent.591.com.tw/home/house/detail/2/9301966.html
G19,松山捷運站,台北市松山區松河街,整層住家,2,83600,41.15,20F/24F,無,//rent.591.com.tw/home/house/detail/2/9393540.html
BR04,萬芳醫院捷運站,台北市文山區興隆路三段207巷,整層住家,5,32100,41.17,5F/5F,無,//rent.591.com.tw/home/house/detail/2/9436929.html
BR04,萬芳醫院捷運站,台北市文山區興隆路三段207巷17弄1號,整層住家,3,29000,41.17,5F/5F,無,//rent.591.com.tw/home/house/detail/2/9399218.html
BL11,西門捷運站,台北市萬華區中華路一段186號,整層住家,3,79400,41.19,5F/15F,無,//rent.591.com.tw/home/house/detail/2/9394999.html
BL11,西門捷運站,台北市萬華區中華路一段,整層住家,3,79400,41.19,5F/15F,無,//rent.591.com.tw/home/house/detail/2/9422436.html
BR10,忠孝復興捷運站,台北市大安區大安路一段52巷,整層住家,2,113100,41.22,4F/7F,無,//rent.591.com.tw/home/house/detail/2/9365425.html
BR10,忠孝復興捷運站,台北市大安區大安路一段52巷,整層住家,2,117900,41.22,4F/7F,無,//rent.591.com.tw/home/house/detail/2/9285143.html
R14,圓山捷運站,台北市中山區中山北路三段,整層住家,5,64800,41.28,7F/8F,無,//rent.591.com.tw/home/house/detail/2/9183423.html
BR12,中山國中捷運站,台北市中山區民生東路三段,整層住家,2,94000,41.29,9F/12F,無,//rent.591.com.tw/home/house/detail/2/9257621.html
R22A,新北投捷運站,台北市北投區長壽路29巷,整層住家,1,52900,41.29,1F/5F,無,//rent.591.com.tw/home/house/detail/2/9419910.html
O09,行天宮捷運站,台北市中山區建國北路三段86巷,整層住家,3,74400,41.2,2F/11F,無,//rent.591.com.tw/home/house/detail/2/9181592.html
G19,松山捷運站,台北市內湖區新明路,整層住家,2,52700,41.2,9F/11F,無,//rent.591.com.tw/home/house/detail/2/9383563.html
G17,台北小巨蛋捷運站,台北市松山區八德路三段,整層住家,2,93800,41.2,4F/15F,無,//rent.591.com.tw/home/house/detail/2/9192628.html
R03,台北101/世貿捷運站,台北市信義區莊敬路,整層住家,4,81700,41.32,6F/7F,無,//rent.591.com.tw/home/house/detail/2/9306846.html
G08,台電大樓捷運站,台北市大安區羅斯福路三段269巷,整層住家,3,79400,41.33,4F/5F,無,//rent.591.com.tw/home/house/detail/2/9333052.html
BL17,國父紀念館捷運站,台北市大安區延吉街137巷7弄73號,整層住家,3,96400,41.33,1F/7F,無,//rent.591.com.tw/home/house/detail/2/9219320.html
G15,松江南京捷運站,台北市中山區新生北路二段41巷,整層住家,6,72400,41.33,2F/6F,無,//rent.591.com.tw/home/house/detail/2/9274544.html
R16,士林捷運站,台北市士林區中山北路五段704巷,整層住家,7,55100,41.36,頂樓加蓋/2F,無,//rent.591.com.tw/home/house/detail/2/9297436.html
BR11,南京復興捷運站,台北市中山區合江街58巷,整層住家,3,93800,41.37,3F/7F,無,//rent.591.com.tw/home/house/detail/2/9357474.html
BR07,六張犁捷運站,台北市信義區崇德街,整層住家,3,87000,41.37,3F/7F,無,//rent.591.com.tw/home/house/detail/2/9197046.html
BR18,文德捷運站,台北市內湖區陽光街265巷,整層住家,1,79400,41.37,8F/8F,無,//rent.591.com.tw/home/house/detail/2/9338063.html
BL20,後山埤捷運站,台北市信義區大道路49巷,整層住家,3,62800,41.45,1F/5F,無,//rent.591.com.tw/home/house/detail/2/9418166.html
BL17,國父紀念館捷運站,台北市大安區光復南路200巷,整層住家,4,103400,41.46,2F/6F,無,//rent.591.com.tw/home/house/detail/2/9398638.html
BL22,南港捷運站,台北市南港區東明街108巷,整層住家,2,65000,41.46,7F/9F,無,//rent.591.com.tw/home/house/detail/2/9268369.html
R04,信義安和捷運站,台北市大安區光復南路,整層住家,3,105200,41.47,5F/14F,無,//rent.591.com.tw/home/house/detail/2/9132580.html
G09,古亭捷運站,台北市中正區金門街,整層住家,4,62800,41.49,3F/4F,無,//rent.591.com.tw/home/house/detail/2/9450139.html
G08,台電大樓捷運站,台北市中正區金門街16號,整層住家,4,62300,41.49,3F/4F,無,//rent.591.com.tw/home/house/detail/2/9224966.html
G09,古亭捷運站,台北市中正區金門街,整層住家,4,62300,41.49,3F/4F,無,//rent.591.com.tw/home/house/detail/2/9306142.html
